eventID,Year,Month,Lat_Dec,Lon_Dec,T_degC,Salnty,STheta,O2ml_L,O2Sat,Depthm,Bottom_D,Wind_Spd,presencia_engraulis,presencia_sardinops
5be84df2-02eb-ef11-a09e-2cea7fa0979c,1974,12,35.575,-123.116666,8.616071428571429,33.967357142857146,26.328910714285715,2.609,41.58,298.125,3802.0,4.0,True,False
5bea4df2-02eb-ef11-a09e-2cea7fa0979c,1975,3,37.283333,-124.333333,7.341525423728814,33.92566101694915,26.496728813559322,2.7745454545454544,42.79090909090909,333.40677966101697,3824.0,11.0,False,False
5bec4df2-02eb-ef11-a09e-2cea7fa0979c,1975,6,30.933333,-116.75,8.693461538461538,34.09576923076923,26.414538461538463,3.5659374999999995,60.14928977272727,318.2692307692308,1849.0,4.0,True,False
5bf04df2-02eb-ef11-a09e-2cea7fa0979c,1978,1,30.673333,-118.791666,10.879354838709679,33.64222580645161,25.67374193548387,3.9283870967741934,65.07096774193548,181.70967741935485,2981.0,4.0,False,False
5bf34df2-02eb-ef11-a09e-2cea7fa0979c,1978,4,31.741666,-121.325,10.596129032258066,33.53258064516129,25.65506451612903,4.037741935483871,66.1774193548387,174.0,3546.0,18.0,False,False
5bf44df2-02eb-ef11-a09e-2cea7fa0979c,1978,4,29.766666,-116.0,10.257333333333333,33.97106451612903,26.065733333333334,2.967,48.65333333333333,171.83870967741936,1298.0,10.0,True,False
5bf54df2-02eb-ef11-a09e-2cea7fa0979c,1978,5,33.008333,-120.35,9.770967741935484,33.790451612903226,26.014548387096774,3.6025806451612903,58.0,178.93548387096774,630.0,25.0,True,False
5bf64df2-02eb-ef11-a09e-2cea7fa0979c,1978,6,28.008333,-128.663333,13.83,33.876466666666666,25.244066666666665,4.710333333333334,82.4,176.1,4314.0,15.0,False,False
5bfc60f2-02eb-ef11-a09e-2cea7fa0979c,1992,4,33.251666,-118.251666,17.968571428571426,33.33866666666667,23.992714285714285,5.908181818181818,116.80000000000001,22.09090909090909,322.0,3.0,True,True
5c0f61f2-02eb-ef11-a09e-2cea7fa0979c,1996,10,33.656666,-118.976666,11.838285714285716,33.854085714285716,25.700470588235294,3.325714285714286,55.48235294117647,153.94285714285715,745.0,13.0,False,False
5c1561f2-02eb-ef11-a09e-2cea7fa0979c,1998,5,33.185,-118.386666,10.81764705882353,33.85905882352941,25.869617647058824,3.151470588235294,52.52058823529412,159.38235294117646,1179.0,12.0,False,False
5c1a61f2-02eb-ef11-a09e-2cea7fa0979c,1999,1,34.225,-119.411666,14.052000000000001,33.5044,25.025444444444442,5.6033333333333335,95.72222222222223,14.4,36.0,31.0,True,False
5c2847f2-02eb-ef11-a09e-2cea7fa0979c,1959,4,27.566666,-115.816666,11.781875,33.928875,25.727249999999998,3.2725000000000004,55.856249999999996,175.75,3931.0,8.0,True,False
5c2a47f2-02eb-ef11-a09e-2cea7fa0979c,1959,6,28.133333,-116.266666,11.816451612903226,33.88603225806452,25.70383870967742,3.5064516129032257,59.541935483870965,138.16129032258064,4572.0,13.0,True,False
5c2b47f2-02eb-ef11-a09e-2cea7fa0979c,1959,7,33.675,-118.95,11.2878125,33.94796875,25.80971875,2.9438709677419355,50.21612903225807,178.71875,1737.0,5.0,True,False
5c2e47f2-02eb-ef11-a09e-2cea7fa0979c,1960,2,27.233333,-114.983333,12.150322580645161,34.23883870967742,25.92306451612903,2.4516129032258065,42.648387096774194,178.83870967741936,1353.0,18.0,True,True
5c3a47f2-02eb-ef11-a09e-2cea7fa0979c,1962,3,34.95,-129.316666,6.69804347826087,34.0295,26.63441304347826,2.220869565217391,34.47391304347826,706.804347826087,4599.0,2.0,False,False
5c4547f2-02eb-ef11-a09e-2cea7fa0979c,1965,1,31.346666,-117.45,10.660689655172416,33.83748275862069,25.897206896551726,3.743333333333333,61.18,138.79310344827587,1887.0,3.0,True,False
5c6354f2-02eb-ef11-a09e-2cea7fa0979c,1981,1,31.751666,-121.315,10.913157894736841,33.79778947368421,25.790157894736844,3.5659374999999995,60.14928977272727,196.89473684210526,3926.0,10.0,False,False
5c6c54f2-02eb-ef11-a09e-2cea7fa0979c,1981,7,34.31,-124.061666,10.577499999999999,33.7016,25.797900000000002,3.5659374999999995,60.14928977272727,186.25,3050.0,10.0,False,False
5c6d54f2-02eb-ef11-a09e-2cea7fa0979c,1981,8,26.89,-117.171666,12.831428571428571,34.069809523809525,25.603190476190477,3.5659374999999995,60.14928977272727,202.57142857142858,3461.0,10.0,False,False
5c7154f2-02eb-ef11-a09e-2cea7fa0979c,1982,3,31.113333,-122.653333,11.325000000000001,33.61821428571428,25.59857142857143,4.863333333333333,80.91111111111111,157.85714285714286,4100.0,10.0,False,False
5c7240f2-02eb-ef11-a09e-2cea7fa0979c,1951,7,29.35,-121.45,6.171372549019607,34.27267272727272,26.87298039215686,3.5659374999999995,60.14928977272727,1056.8181818181818,4078.0,13.0,False,False
5c7340f2-02eb-ef11-a09e-2cea7fa0979c,1951,9,27.316666,-114.866666,17.783333333333335,33.901666666666664,24.386666666666667,4.822,84.2,42.9,1573.0,8.0,False,False
5c7540f2-02eb-ef11-a09e-2cea7fa0979c,1952,3,26.966666,-115.508333,9.500689655172414,34.13427272727273,26.323103448275862,2.456875,34.114285714285714,327.3636363636364,3658.0,13.0,True,True
5c7640f2-02eb-ef11-a09e-2cea7fa0979c,1952,5,34.566666,-121.916666,8.700909090909091,33.65656,26.142954545454543,3.5332,50.43636363636364,189.24,3768.0,8.0,False,False
5c7740f2-02eb-ef11-a09e-2cea7fa0979c,1952,6,29.775,-116.0,11.637037037037036,33.66681481481481,25.57625925925926,4.03,67.21111111111111,103.88888888888889,1097.0,13.0,False,False
5c7840f2-02eb-ef11-a09e-2cea7fa0979c,1952,7,29.033333,-119.5,12.01625,33.607125,25.4311875,4.469375,75.29583333333333,165.20833333333334,3475.0,8.0,False,False
5c7a54f2-02eb-ef11-a09e-2cea7fa0979c,1984,2,34.178333,-119.508333,12.630714285714285,33.553285714285714,25.336,4.890000000000001,81.6,44.57142857142857,110.0,9.0,True,False
5c7d40f2-02eb-ef11-a09e-2cea7fa0979c,1953,6,26.016666,-115.766666,10.262777777777778,34.16547222222222,26.13463888888889,3.5659374999999995,60.14928977272727,406.55555555555554,3931.0,8.0,False,False
5c7e40f2-02eb-ef11-a09e-2cea7fa0979c,1953,7,31.958333,-117.8,10.448148148148148,33.70095833333333,25.834291666666665,3.5659374999999995,60.14928977272727,178.4814814814815,1646.0,13.0,False,False
5c7f40f2-02eb-ef11-a09e-2cea7fa0979c,1953,11,32.991666,-120.383333,9.968399999999999,33.80256,25.97252,3.5659374999999995,60.14928977272727,179.16,951.0,2.0,True,False
5c8440f2-02eb-ef11-a09e-2cea7fa0979c,1954,9,36.425,-126.466666,7.1862162162162155,33.85791891891892,26.43572972972973,3.5659374999999995,60.14928977272727,446.1621621621622,4663.0,13.0,False,False
5c8840f2-02eb-ef11-a09e-2cea7fa0979c,1955,6,35.3,-121.95,8.936666666666667,33.946,26.2835,2.752333333333333,43.65333333333333,181.83333333333334,2377.0,13.0,False,False
5c8a40f2-02eb-ef11-a09e-2cea7fa0979c,1955,12,33.333333,-119.666666,12.052,33.57,25.4662,5.0600000000000005,83.12,22.0,75.0,24.0,True,False
5c8b40f2-02eb-ef11-a09e-2cea7fa0979c,1956,2,32.2,-118.908333,9.688571428571427,33.774499999999996,26.018,3.261071428571429,52.44285714285714,172.21428571428572,1554.0,13.0,True,False
5c8c40f2-02eb-ef11-a09e-2cea7fa0979c,1956,4,27.883333,-119.566666,10.7571875,34.08928125,25.989843750000002,3.3253125000000003,56.93125,329.5,4096.0,5.0,False,False
5c8e40f2-02eb-ef11-a09e-2cea7fa0979c,1956,5,36.716666,-122.358333,8.811935483870968,33.92835483870968,26.292387096774192,2.7893548387096776,43.78709677419354,154.96774193548387,1463.0,5.0,False,False
5c8f40f2-02eb-ef11-a09e-2cea7fa0979c,1956,8,28.05,-114.9,17.53,33.662499999999994,24.312,3.5659374999999995,60.14928977272727,23.0,86.0,8.0,True,True
5c9040f2-02eb-ef11-a09e-2cea7fa0979c,1957,2,32.658333,-121.033333,6.581794871794871,34.12023076923077,26.71369230769231,1.9946153846153847,31.06923076923077,754.1538461538462,3731.0,5.0,False,False
5c935af2-02eb-ef11-a09e-2cea7fa0979c,1984,6,31.84,-119.578333,10.515,33.858264705882355,25.910970588235294,3.5673529411764706,59.002941176470586,173.08823529411765,2037.0,13.0,False,False
5c9540f2-02eb-ef11-a09e-2cea7fa0979c,1957,10,29.175,-117.008333,12.877931034482758,33.926206896551726,25.475689655172413,3.4037931034482756,59.88275862068965,169.86206896551724,3447.0,13.0,False,False
5c9640f2-02eb-ef11-a09e-2cea7fa0979c,1958,1,26.966666,-114.166666,19.68625,34.508250000000004,24.4695,5.02,96.35,32.5,91.0,18.0,True,True
5c9833f2-02eb-ef11-a09e-2cea7fa0979c,2003,4,32.245,-123.493333,10.5065625,33.395937499999995,25.567812500000002,4.172187500000001,67.96249999999999,167.6875,4154.0,6.0,False,True
5c9840f2-02eb-ef11-a09e-2cea7fa0979c,1958,4,26.375,-113.808333,13.391,34.241,25.70045,2.5730000000000004,45.305,121.2,366.0,5.0,True,False
5c9a5af2-02eb-ef11-a09e-2cea7fa0979c,1985,2,33.823333,-118.628333,10.1465625,33.83728125,25.992781249999997,3.1209375,50.574999999999996,177.90625,593.0,3.0,True,True
5c9f33f2-02eb-ef11-a09e-2cea7fa0979c,2004,11,29.846666,-123.586666,12.636969696969697,33.51018181818182,25.200060606060607,4.146060606060606,71.25151515151515,166.21212121212122,2042.0,15.0,False,False
5ca35af2-02eb-ef11-a09e-2cea7fa0979c,1987,3,32.348333,-118.555,11.604418604651164,33.65739534883721,25.580604651162787,4.220232558139535,70.52093023255814,137.1627906976744,1350.0,5.0,True,False
5ca45af2-02eb-ef11-a09e-2cea7fa0979c,1987,5,33.245,-121.443333,9.94344827586207,33.73142857142857,25.92682142857143,3.389642857142857,55.067857142857136,185.24137931034483,3828.0,18.0,False,False
5ca75af2-02eb-ef11-a09e-2cea7fa0979c,1988,1,31.515,-120.248333,10.399090909090908,33.634151515151515,25.77406060606061,4.0148484848484856,65.4030303030303,173.45454545454547,4000.0,14.0,False,False
5ca933f2-02eb-ef11-a09e-2cea7fa0979c,2006,10,31.323333,-123.743333,11.418235294117649,33.62826470588236,25.587363636363637,3.6281818181818184,61.03030303030303,164.2058823529412,4028.0,11.0,False,False
5cad5af2-02eb-ef11-a09e-2cea7fa0979c,1989,2,33.815,-121.845,9.214545454545455,33.84545454545455,26.16348484848485,3.3454545454545457,53.0,158.63636363636363,3885.0,10.0,False,True
5cae5af2-02eb-ef11-a09e-2cea7fa0979c,1989,4,33.745,-120.41,9.178064516129032,34.03454838709678,26.317709677419355,2.4406451612903224,38.774193548387096,176.19354838709677,1019.0,14.0,True,False
5cb35af2-02eb-ef11-a09e-2cea7fa0979c,1990,3,34.885,-121.198333,9.559705882352942,33.79794117647059,26.068029411764705,3.6640625,58.553125,171.58823529411765,557.0,16.0,True,False
5cb85af2-02eb-ef11-a09e-2cea7fa0979c,1991,1,34.225,-119.411666,14.14375,33.494375,24.994875,5.8775,100.6125,15.5,33.0,6.0,True,False
5cd04df2-02eb-ef11-a09e-2cea7fa0979c,1965,6,30.6,-120.541666,11.46032258064516,33.72248387096774,25.636193548387098,4.118709677419355,68.86774193548386,166.90322580645162,3926.0,10.0,False,False
5cda4df2-02eb-ef11-a09e-2cea7fa0979c,1968,1,30.341666,-119.458333,11.114,33.82066666666667,25.759333333333334,3.5659374999999995,60.14928977272727,187.33333333333334,4116.0,2.0,False,False
5cdb4df2-02eb-ef11-a09e-2cea7fa0979c,1968,6,34.133333,-119.566666,10.4740625,34.00109375,26.0789375,3.9045454545454543,63.013636363636365,80.6875,242.0,2.0,True,False
5cde4df2-02eb-ef11-a09e-2cea7fa0979c,1969,5,34.55,-125.2,10.288571428571428,33.388571428571424,25.597785714285713,4.554545454545455,69.66666666666667,150.0,4593.0,1.0,False,False
5ce14df2-02eb-ef11-a09e-2cea7fa0979c,1969,10,31.741666,-121.325,11.883999999999999,33.49039393939394,25.322060606060607,4.5272,76.83333333333333,162.375,3738.0,4.0,True,False
5ce24df2-02eb-ef11-a09e-2cea7fa0979c,1972,1,33.55,-120.775,8.029107142857143,33.908375,26.355124999999997,1.6195833333333332,24.058333333333334,364.67857142857144,1627.0,9.0,False,False
5ce84df2-02eb-ef11-a09e-2cea7fa0979c,1974,12,35.225,-123.8,8.149230769230769,33.95538461538462,26.38026923076923,3.5659374999999995,60.14928977272727,318.2692307692308,4078.0,5.0,False,False
5cf24df2-02eb-ef11-a09e-2cea7fa0979c,1978,2,29.533333,-118.025,11.006896551724138,33.80096551724138,25.788689655172416,3.4682142857142857,57.35,185.3448275862069,3650.0,9.0,False,False
5cf54df2-02eb-ef11-a09e-2cea7fa0979c,1978,5,33.008333,-120.35,9.770967741935483,33.79045161290323,26.014548387096774,3.6025806451612903,58.0,178.93548387096774,630.0,25.0,False,False
5cfc60f2-02eb-ef11-a09e-2cea7fa0979c,1992,4,33.251666,-118.251666,17.96857142857143,33.33866666666667,23.99271428571429,5.908181818181817,116.8,22.09090909090909,322.0,3.0,True,True
5d1561f2-02eb-ef11-a09e-2cea7fa0979c,1998,5,33.185,-118.386666,10.81764705882353,33.859058823529416,25.869617647058824,3.1514705882352945,52.52058823529412,159.38235294117646,1179.0,12.0,True,True
5d2447f2-02eb-ef11-a09e-2cea7fa0979c,1958,10,24.091666,-113.658333,15.78551724137931,34.424392857142855,25.284642857142856,2.4120689655172414,45.24642857142857,166.55172413793105,3658.0,5.0,False,False
5d2647f2-02eb-ef11-a09e-2cea7fa0979c,1959,1,23.375,-110.683333,19.224666666666664,34.63506666666667,24.628400000000003,3.3673333333333333,66.5,60.46666666666667,238.0,5.0,False,True
5d2b47f2-02eb-ef11-a09e-2cea7fa0979c,1959,7,33.833333,-118.608333,15.629166666666666,33.686416666666666,24.71175,4.639090909090909,83.74545454545454,46.0,329.0,8.0,True,False
5d2c47f2-02eb-ef11-a09e-2cea7fa0979c,1959,8,31.8,-119.616666,10.472692307692308,33.891653846153844,25.929076923076924,2.934,49.36,200.42307692307693,2195.0,5.0,False,False
5d2f47f2-02eb-ef11-a09e-2cea7fa0979c,1960,2,32.416666,-119.958333,10.208928571428572,33.85953571428571,25.98089285714286,3.2721428571428572,53.74285714285714,194.75,878.0,8.0,True,False
5d3047f2-02eb-ef11-a09e-2cea7fa0979c,1960,3,31.7,-121.35,10.257741935483871,33.742612903225805,25.884354838709676,3.722903225806452,60.73225806451613,173.96774193548387,3658.0,8.0,True,False
5d353af2-02eb-ef11-a09e-2cea7fa0979c,1951,3,31.591666,-118.5,8.246774193548386,33.96274193548387,26.364967741935484,2.5613333333333332,40.81333333333333,402.96774193548384,1939.0,5.0,False,False
5d4047f2-02eb-ef11-a09e-2cea7fa0979c,1964,1,33.566666,-120.75,9.596363636363638,33.92257575757576,26.143878787878787,2.706,43.25666666666667,198.06060606060606,1445.0,18.0,True,False
5d5954f2-02eb-ef11-a09e-2cea7fa0979c,1978,7,26.058333,-115.775,12.248,33.90676666666666,25.604266666666668,3.364333333333333,58.47666666666667,209.43333333333334,4000.0,9.0,False,False
5d5a54f2-02eb-ef11-a09e-2cea7fa0979c,1978,8,33.716666,-123.65,11.728125,33.50484375,25.41240625,3.9690624999999997,66.8625,166.125,4499.0,17.0,False,False
5d6354f2-02eb-ef11-a09e-2cea7fa0979c,1981,1,31.42,-121.991666,10.886842105263158,33.749315789473684,25.73536842105263,3.5659374999999995,60.14928977272727,196.89473684210526,3757.0,10.0,False,False
5d6c54f2-02eb-ef11-a09e-2cea7fa0979c,1981,7,34.31,-124.061666,10.5775,33.7016,25.7979,3.5659374999999995,60.14928977272727,186.25,3050.0,10.0,False,False
5d6d54f2-02eb-ef11-a09e-2cea7fa0979c,1981,8,26.89,-117.171666,12.831428571428571,34.069809523809525,25.603190476190477,3.5659374999999995,60.14928977272727,202.57142857142858,3461.0,10.0,False,False
5d7154f2-02eb-ef11-a09e-2cea7fa0979c,1982,3,31.428333,-122.02,11.301428571428572,33.72085714285714,25.670357142857142,4.63,77.55555555555556,157.85714285714286,3699.0,10.0,False,False
5d7240f2-02eb-ef11-a09e-2cea7fa0979c,1951,7,30.675,-120.383333,7.742,33.86002941176471,26.415133333333333,3.5659374999999995,60.14928977272727,418.1470588235294,3530.0,13.0,True,False
5d7340f2-02eb-ef11-a09e-2cea7fa0979c,1951,9,26.966666,-115.508333,9.063793103448276,34.20493548387097,26.41582142857143,2.1309677419354838,30.767857142857142,391.3125,3383.0,5.0,False,False
5d7540f2-02eb-ef11-a09e-2cea7fa0979c,1952,3,26.625,-116.141666,9.053225806451614,34.225,26.443967741935488,2.350285714285714,33.0,401.65714285714284,3840.0,13.0,False,False
5d7740f2-02eb-ef11-a09e-2cea7fa0979c,1952,6,29.608333,-116.325,12.0904,33.62928,25.456239999999998,4.7804761904761905,80.96190476190476,119.84,2487.0,8.0,False,True
5d7940f2-02eb-ef11-a09e-2cea7fa0979c,1952,9,37.025,-125.016666,7.631290322580645,33.85541935483871,26.3381935483871,2.4119354838709675,38.78387096774193,437.93548387096774,4316.0,2.0,False,False
5d7a54f2-02eb-ef11-a09e-2cea7fa0979c,1984,2,34.178333,-119.508333,12.630714285714287,33.553285714285714,25.336000000000002,4.890000000000001,81.60000000000001,44.57142857142857,110.0,9.0,True,False
5d7b40f2-02eb-ef11-a09e-2cea7fa0979c,1953,3,26.483333,-115.075,12.267142857142858,34.07639285714286,25.77,3.0096428571428575,52.19642857142857,177.35714285714286,3749.0,8.0,True,False
5d7c40f2-02eb-ef11-a09e-2cea7fa0979c,1953,5,37.616666,-123.608333,7.402058823529412,33.930718750000004,26.458624999999998,2.5891176470588233,42.215624999999996,370.61764705882354,3658.0,13.0,False,False
5d7f40f2-02eb-ef11-a09e-2cea7fa0979c,1953,12,33.558333,-120.758333,9.634285714285713,33.70122222222222,25.9432962962963,3.5659374999999995,60.14928977272727,166.17857142857142,1682.0,30.0,True,False
5d8440f2-02eb-ef11-a09e-2cea7fa0979c,1954,9,35.233333,-123.741666,9.35030303030303,33.67230303030303,25.912848484848485,3.5659374999999995,60.14928977272727,349.6969696969697,4224.0,18.0,False,False
5d8540f2-02eb-ef11-a09e-2cea7fa0979c,1954,12,26.816666,-117.133333,10.836451612903225,33.95122580645162,25.9008064516129,3.5659374999999995,60.14928977272727,250.5483870967742,3658.0,13.0,False,False
5d8a40f2-02eb-ef11-a09e-2cea7fa0979c,1955,12,33.0,-120.358333,8.719615384615384,33.92203571428571,26.300038461538463,2.7425,42.526923076923076,200.35714285714286,732.0,18.0,False,False
5d8b40f2-02eb-ef11-a09e-2cea7fa0979c,1956,2,31.833333,-119.566666,10.04448275862069,33.63924137931035,25.849620689655172,4.04551724137931,65.38275862068966,160.44827586206895,2195.0,13.0,False,False
5d8c40f2-02eb-ef11-a09e-2cea7fa0979c,1956,4,28.533333,-119.925,11.037407407407407,33.665925925925926,25.67488888888889,4.145925925925926,68.65555555555557,173.03703703703704,4133.0,2.0,False,False
5d8f40f2-02eb-ef11-a09e-2cea7fa0979c,1956,8,28.216666,-114.566666,15.511999999999999,33.642,24.763,3.5659374999999995,60.14928977272727,30.833333333333332,97.0,5.0,True,True
5d9440f2-02eb-ef11-a09e-2cea7fa0979c,1957,7,34.25,-119.966666,8.943571428571428,34.04547619047619,26.35819512195122,2.647692307692308,42.616,231.7037037037037,567.0,13.0,True,True
5d9540f2-02eb-ef11-a09e-2cea7fa0979c,1957,10,29.6,-116.325,11.578965517241379,33.853517241379315,25.71203448275862,3.442413793103448,58.217241379310344,168.79310344827587,2395.0,18.0,False,False
5d9640f2-02eb-ef11-a09e-2cea7fa0979c,1958,1,27.4,-114.666666,19.782,34.5366,24.4668,4.934,94.88,21.8,71.0,8.0,True,True
5d9833f2-02eb-ef11-a09e-2cea7fa0979c,2003,4,32.578333,-122.811666,10.289687500000001,33.512375,25.701312499999997,3.631935483870968,59.20967741935484,169.8125,4275.0,5.0,False,True
5d9840f2-02eb-ef11-a09e-2cea7fa0979c,1958,4,26.516666,-113.591666,15.6475,34.0,24.96666666666667,4.7325,91.89999999999999,15.0,46.0,2.0,True,False
5d9a5af2-02eb-ef11-a09e-2cea7fa0979c,1985,2,33.823333,-118.628333,10.1465625,33.83728125,25.99278125,3.1209375,50.575,177.90625,593.0,3.0,True,False
5da35af2-02eb-ef11-a09e-2cea7fa0979c,1987,3,32.348333,-118.555,11.604418604651164,33.65739534883721,25.580604651162787,4.220232558139535,70.52093023255814,137.1627906976744,1350.0,5.0,True,False
5da933f2-02eb-ef11-a09e-2cea7fa0979c,2006,10,31.91,-124.168333,11.50969696969697,33.63539393939394,25.57303125,3.6740625,61.896875,167.3939393939394,4210.0,13.0,False,False
5dad5af2-02eb-ef11-a09e-2cea7fa0979c,1989,2,33.483333,-122.533333,9.867619047619048,33.59188095238095,25.85290476190476,4.3254761904761905,69.08809523809524,137.52380952380952,3733.0,14.0,False,False
5dae5af2-02eb-ef11-a09e-2cea7fa0979c,1989,4,33.745,-120.41,9.178064516129032,34.03454838709677,26.317709677419355,2.4406451612903224,38.774193548387096,176.19354838709677,1019.0,14.0,True,False
5db85af2-02eb-ef11-a09e-2cea7fa0979c,1991,1,34.225,-119.411666,14.14375,33.494375,24.994875,5.8775,100.6125,15.5,33.0,6.0,True,False
5dd04df2-02eb-ef11-a09e-2cea7fa0979c,1965,6,32.091666,-117.475,9.765,33.860866666666666,26.071933333333334,3.1936666666666667,51.52333333333334,180.96666666666667,1295.0,10.0,True,False
5dda4df2-02eb-ef11-a09e-2cea7fa0979c,1968,1,30.0,-120.075,11.098139534883721,33.706785714285715,25.679166666666667,3.966296296296296,66.07407407407408,188.02325581395348,3973.0,2.0,False,False
5ddb4df2-02eb-ef11-a09e-2cea7fa0979c,1968,6,32.583333,-122.841666,10.732,33.635333333333335,25.691066666666664,3.5659374999999995,60.14928977272727,187.33333333333334,4403.0,29.0,False,False
5ddd4df2-02eb-ef11-a09e-2cea7fa0979c,1969,2,35.525,-121.475,9.530666666666667,33.65066666666667,25.947733333333336,3.5659374999999995,60.14928977272727,187.33333333333334,739.0,15.0,True,False
5dde4df2-02eb-ef11-a09e-2cea7fa0979c,1969,5,35.225,-123.791666,9.71,33.47486206896552,25.746862068965516,3.9736363636363636,64.62,168.41666666666666,4212.0,20.0,False,False
5de14df2-02eb-ef11-a09e-2cea7fa0979c,1969,10,32.908333,-118.925,11.919,33.76255555555556,25.653055555555554,5.9,103.86666666666667,145.95,1757.0,10.0,True,False
5de84df2-02eb-ef11-a09e-2cea7fa0979c,1974,12,35.8,-124.2,8.422692307692309,33.910384615384615,26.309461538461537,3.5659374999999995,60.14928977272727,318.2692307692308,3965.0,7.0,False,False
5de94df2-02eb-ef11-a09e-2cea7fa0979c,1975,2,36.466666,-122.783333,7.866923076923077,33.98461538461539,26.465961538461535,3.5659374999999995,60.14928977272727,318.2692307692308,2924.0,25.0,False,False
5deb4df2-02eb-ef11-a09e-2cea7fa0979c,1975,3,26.55,-113.35,12.88,33.96666666666667,25.613333333333333,3.5659374999999995,60.14928977272727,25.0,56.0,6.0,True,False
5dee4df2-02eb-ef11-a09e-2cea7fa0979c,1975,11,35.883333,-122.375,7.97,34.005769230769225,26.468846153846155,3.5659374999999995,60.14928977272727,318.2692307692308,3258.0,25.0,False,False
5df14df2-02eb-ef11-a09e-2cea7fa0979c,1978,2,32.841666,-117.516666,10.839032258064515,33.82103225806451,25.847806451612904,3.249032258064516,53.78709677419355,172.03225806451613,778.0,7.0,True,False
5df64df2-02eb-ef11-a09e-2cea7fa0979c,1978,6,28.418333,-127.958333,14.24875,33.89609375,25.1648125,4.62375,81.73125,177.0,4218.0,13.0,False,False
5df74df2-02eb-ef11-a09e-2cea7fa0979c,1978,6,32.266666,-117.116666,12.629999999999999,33.5015,25.288,5.4725,91.6,15.0,50.0,15.0,True,True
5e163af2-02eb-ef11-a09e-2cea7fa0979c,2009,7,33.89,-118.443333,18.60166666666667,33.5255,23.975666666666665,6.953333333333333,130.05,7.0,23.0,2.0,True,True
5e2347f2-02eb-ef11-a09e-2cea7fa0979c,1958,7,33.166666,-123.233333,11.853,33.6456,25.472733333333334,3.7066666666666666,63.47,193.06666666666666,2042.0,18.0,False,False
5e2447f2-02eb-ef11-a09e-2cea7fa0979c,1958,10,23.516666,-113.3,16.863333333333333,34.57466666666667,25.018266666666666,2.3440000000000003,47.18333333333333,161.03333333333333,3200.0,2.0,False,False
5e2547f2-02eb-ef11-a09e-2cea7fa0979c,1958,12,31.5,-120.25,12.402258064516129,33.733935483870965,25.45348387096774,3.8338709677419356,65.91935483870968,161.2258064516129,3658.0,5.0,False,False
5e2947f2-02eb-ef11-a09e-2cea7fa0979c,1959,5,28.0,-119.633333,12.8265625,33.9955625,25.5516875,3.5496875,62.234375,192.8125,2042.0,8.0,False,False
5e2d47f2-02eb-ef11-a09e-2cea7fa0979c,1959,10,31.966666,-122.475,10.946129032258064,33.64125806451612,25.64858064516129,3.6903225806451614,61.47741935483871,178.67741935483872,4023.0,13.0,False,False
5e2e47f2-02eb-ef11-a09e-2cea7fa0979c,1960,2,26.966666,-115.516666,7.844000000000001,34.35495,26.655483333333336,1.90125,30.978571428571428,786.15,3658.0,24.0,True,False
5e2f47f2-02eb-ef11-a09e-2cea7fa0979c,1960,2,32.075,-120.641666,9.695,33.906214285714285,26.111285714285714,3.0478571428571426,49.40714285714286,193.85714285714286,3840.0,5.0,False,False
5e3047f2-02eb-ef11-a09e-2cea7fa0979c,1960,3,31.316666,-122.05,10.718000000000002,33.667566666666666,25.747366666666668,3.9316666666666666,64.63333333333334,167.93333333333334,3658.0,5.0,True,False
5e353af2-02eb-ef11-a09e-2cea7fa0979c,1951,3,31.925,-117.833333,8.812424242424242,33.95709090909091,26.268333333333334,3.025,49.276666666666664,374.27272727272725,1390.0,5.0,False,True
5e3a47f2-02eb-ef11-a09e-2cea7fa0979c,1962,3,33.633333,-131.9,8.580638297872339,34.17902222222222,26.36773333333333,3.0563829787234043,51.74666666666667,612.7659574468086,4823.0,8.0,False,False
5e4047f2-02eb-ef11-a09e-2cea7fa0979c,1964,1,33.45,-120.975,7.9282051282051285,34.06507692307692,26.503128205128206,3.5659374999999995,60.14928977272727,411.35897435897436,3585.0,13.0,True,False
5e4547f2-02eb-ef11-a09e-2cea7fa0979c,1965,1,31.016666,-118.125,10.724285714285715,33.74571428571429,25.81142857142857,3.5659374999999995,60.14928977272727,157.85714285714286,1752.0,3.0,True,False
5e4647f2-02eb-ef11-a09e-2cea7fa0979c,1965,4,33.475,-117.783333,11.162,33.77805,25.7724,3.7721052631578944,61.61578947368421,107.65,279.0,8.0,True,False
5e6354f2-02eb-ef11-a09e-2cea7fa0979c,1981,1,31.42,-121.991666,10.886842105263158,33.749315789473684,25.73536842105263,3.5659374999999995,60.14928977272727,196.89473684210526,3757.0,10.0,False,False
5e6b54f2-02eb-ef11-a09e-2cea7fa0979c,1981,6,32.256666,-117.146666,15.158333333333335,33.631166666666665,24.847666666666665,5.721666666666667,100.44999999999999,17.0,54.0,5.0,True,True
5e6c54f2-02eb-ef11-a09e-2cea7fa0979c,1981,7,34.643333,-123.365,10.664,33.6123,25.69275,3.5659374999999995,60.14928977272727,186.25,4302.0,10.0,False,False
5e6d54f2-02eb-ef11-a09e-2cea7fa0979c,1981,8,27.231666,-116.511666,11.936190476190477,34.0067619047619,25.70204761904762,3.5659374999999995,60.14928977272727,202.61904761904762,3709.0,10.0,False,False
